white_elo,black_elo,result,time_control,opening_moves,num_opening_moves,post_opening_acpl,eco_code,opening_name,eco_line_length,avg_elo,rating_group
1385,1251,white,600+0,e4 e5 a3 Nf6 Nc3 Nc6 d3 d6 Nf3 Bg4,10,,C20,King's Pawn Game: Mengarini's Opening,3,1318,intermediate
1449,1625,white,300+0,d4 b6 Bf4 Bb7 e3 g6 Be5 Nf6 Bxf6 exf6,10,,A40,English Defense,2,1537,intermediate
2523,2627,black,30+0,e4 c5 Qh5 Nf6 Qxc5 Nxe4 Qe3 Nd6 Nc3 Nc6,10,39.79,B20,Sicilian Defense,2,2575,master
1907,1711,white,60+0,e3 e6 b3 d5 Bb2 Nf6 Bb5+ c6 Be2 g6,10,,A00,Van't Kruijs Opening,1,1809,advanced
1759,1638,white,900+15,d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 Nc6,10,6718.2,D06,Queen's Gambit Declined: Marshall Defense,4,1698,advanced
1892,1891,white,180+0,d4 d5 Bf4 c5 e3 cxd4 exd4 Qb6 Bc1 Nc6,10,,D00,"Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",4,1891,advanced
1351,1620,black,180+2,e4 c5 Nf3 d6 c3 Nf6 Bd3 Bg4 Qa4+ Qd7,10,,B50,"Sicilian Defense: Delayed Alapin Variation, with d6",5,1485,intermediate
1850,2016,black,180+0,e4 e6 d4 d5 Nd2 Ne7 Ngf3 c5 exd5 Nxd5,10,,C03,French Defense: Tarrasch Variation,5,1933,expert
1927,1814,white,180+0,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7,10,,C62,Ruy Lopez: Steinitz Defense,7,1870,advanced
1739,1939,white,180+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7,10,,C41,Philidor Defense: Exchange Variation,8,1839,advanced
1996,2007,draw,600+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6,10,35.51,B32,Sicilian Defense: Kalashnikov Variation,10,2001,expert
1746,1744,white,180+0,d4 d5 c4 e6 Nc3 c5 f3 Nf6 Bd2 cxd4,10,6857.0,D32,Tarrasch Defense,6,1745,advanced
1210,1294,black,300+0,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 d5 d3 f6,10,,C42,Petrov's Defense: Damiano Variation,6,1252,novice
1597,1601,black,300+0,d4 Nf6 c4 g6 Nc3 d5 Bg5 Bg7 Bxf6 Bxf6,10,,D80,Grünfeld Defense: Stockholm Variation,7,1599,intermediate
1356,1572,black,300+0,d4 g6 c4 Bg7 Nc3 e6 Nf3 b6 e4 Bb7,10,,A40,Queen's Pawn Game: Modern Defense,2,1464,intermediate
2031,2019,black,300+0,e4 e6 d4 d5 e5 c5 Nf3 Nc6 Bb5 Bd7,10,,C02,"French Defense: Advance Variation, Nimzowitsch System",7,2025,expert
1900,1838,black,600+0,e4 e5 f4 Nc6 Nf3 exf4 d4 d5 exd5 Qxd5,10,4887.52,C30,King's Gambit Declined: Queen's Knight Defense,4,1869,advanced
1498,1303,white,180+2,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d3 d6,10,67.0,C47,Four Knights Game: Italian Variation,7,1400,intermediate
1450,1488,black,300+5,d4 d5 e4 c6 e5 Be6 Nc3 f6 g3 fxe5,10,,D00,Blackmar-Diemer Gambit,3,1469,intermediate
1508,1228,white,180+0,e4 e5 Bc4 d6 d3 g6 Nf3 Bg7 Ng5 Qd7,10,,C23,Bishop's Opening,3,1368,intermediate
1554,1758,black,600+0,e4 e6 e5 d6 Nf3 dxe5 Nxe5 Nf6 d4 Be7,10,,C00,French Defense: Steinitz Attack,3,1656,advanced
1937,1920,white,300+0,Nf3 Nf6 d4 e6 c4 d5 Bg5 Be7 e3 Ne4,10,,A05,Zukertort Opening,2,1928,expert
1742,1749,white,300+0,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 Bxc3 Bxc3 b6,10,,E20,Nimzo-Indian Defense,6,1745,advanced
2225,2068,black,180+0,e4 d5 Nc3 d4 Nb1 e5 Bc4 Nc6 d3 f5,10,,B01,Scandinavian Defense,2,2146,expert
1453,1498,white,30+0,e4 e5 Qh5 Nc6 Qf3 Nf6 Bc4 d5 exd5 Nxd5,10,,C20,King's Pawn Game: Wayward Queen Attack,3,1475,intermediate
2034,2066,draw,30+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6,10,,B90,Sicilian Defense: Najdorf Variation,10,2050,expert
1424,1311,white,600+0,e3 e5 Nf3 e4 Ng1 Nf6 d3 exd3 Qxd3 d6,10,,A00,Van't Kruijs Opening,1,1367,intermediate
1858,1844,white,120+0,e4 e6 d4 d5 Nd2 c5 Ngf3 cxd4 Nxd4 Nc6,10,,C07,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",7,1851,advanced
1415,1406,white,600+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 Nf6,10,,C68,"Ruy Lopez: Exchange Variation, Lutikov Variation",8,1410,intermediate
2040,1958,black,60+0,e4 d5 exd5 e6 dxe6 Bxe6 d4 c6 c4 Nf6,10,,B01,Scandinavian Defense,2,1999,expert
1946,2012,draw,420+7,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,10,29.32,B33,Sicilian Defense: Lasker-Pelikan Variation,10,1979,expert
2003,1782,white,60+0,e4 c6 d4 d5 e5 Bf5 Nf3 e6 Be2 Bg6,10,,B12,"Caro-Kann Defense: Advance Variation, Short Variation",7,1892,advanced
2080,2047,black,60+0,d4 Nf6 Bg5 e6 e4 h6 Bxf6 Qxf6 Nf3 d6,10,,A45,"Trompowsky Attack: Classical Defense, Big Center Variation",5,2063,expert
1967,1522,white,30+0,d4 Nf6 Bf4 e6 e3 d6 c3 Nbd7 Nd2 Be7,10,173.05,A45,Indian Defense: Accelerated London System,3,1744,advanced
1315,1357,black,600+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Qe2 Nd4 Nxd4 exd4,10,48.83,C65,Ruy Lopez: Berlin Defense,6,1336,intermediate
1427,1481,black,300+0,e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4 e5 Ne4,10,,C44,Ponziani Opening: Jaenisch Counterattack,6,1454,intermediate
1489,1502,white,120+0,f4 d5 Nf3 Nf6 e3 e6 d3 Bb4+ Nc3 O-O,10,,A03,Bird Opening: Dutch Variation,2,1495,intermediate
1605,1672,black,900+0,e4 e5 f4 exf4 Nf3 Nc6 Bc4 d6 d4 Bd7,10,,C34,King's Gambit Accepted: MacLeod Defense,6,1638,advanced
1383,1277,white,600+0,e4 e5 Nf3 f6 Nc3 Bb4 Nd5 c6 Nxb4 c5,10,,C40,King's Pawn Game: Damiano Defense,4,1330,intermediate
1645,1695,black,300+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 Nf6,10,,B44,Sicilian Defense: Taimanov Variation,8,1670,advanced
1735,1900,white,300+0,e4 e5 d3 Nc6 Nc3 Nf6 f4 d6 f5 Be7,10,,C20,King's Pawn Game: Leonardis Variation,3,1817,advanced
2128,2115,draw,300+0,e4 c5 Nf3 g6 d4 Bg7 Nc3 cxd4 Nxd4 Nc6,10,,B27,Sicilian Defense: Hyperaccelerated Pterodactyl,6,2121,expert
1338,1324,black,600+0,e4 e5 Nf3 f5 d3 Nc6 Nc3 Nf6 Bg5 Bc5,10,,C40,Latvian Gambit,4,1331,intermediate
1955,1757,white,30+0,c4 e6 b3 Bb4 Bb2 Bf8 Nc3 f6 Ne4 b6,10,,A13,English Opening: Agincourt Defense,2,1856,advanced
1983,1695,white,30+0,g3 e5 Nf3 e4 Nh4 g6 Bg2 g5 Nf5 Nc6,10,,A00,Hungarian Opening: Reversed Norwegian Defense,5,1839,advanced
1318,1097,white,60+0,e4 d5 Nc3 dxe4 Nxe4 e5 d3 Nc6 Bg5 Nf6,10,16573.62,B01,Van Geet Opening: Grünfeld Defense,6,1207,novice
1957,2011,black,900+0,e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 d4 d6,10,1914.38,C38,King's Gambit Accepted: Traditional Variation,8,1984,expert
1896,1859,white,300+10,d4 d5 c4 e6 Nc3 c6 e3 Nf6 Nf3 Be7,10,102.88,D31,Semi-Slav Defense: Accelerated Move Order,6,1877,advanced
1760,1466,white,180+0,e4 b6 Qf3 c6 c3 Bb7 d4 Na6 Bxa6 Bxa6,10,,B00,Owen Defense,2,1613,advanced
2037,1723,white,480+0,e4 e5 Nf3 d5 exd5 e4 Bb5+ c6 dxc6 bxc6,10,,C40,Elephant Gambit: Paulsen Countergambit,6,1880,advanced
1975,1829,black,180+3,e4 d6 d4 g6 h3 Bg7 Nf3 c6 c4 Nf6,10,855.82,B00,Pirc Defense,3,1902,expert
1616,1897,black,300+0,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Nf3 Bf5,10,,C01,French Defense: Exchange Variation,7,1756,advanced
1896,1581,white,300+0,c4 c5 Nc3 Nc6 g3 g6 e3 Bg7 Nge2 e5,10,,A36,"English Opening: Symmetrical Variation, Two Knights, Fianchetto Variation",5,1738,advanced
1794,1787,black,180+0,d4 d5 c4 e5 cxd5 Qxd5 Nc3 Qxd4 Qxd4 exd4,10,,D08,Queen's Gambit Declined: Albin Countergambit,4,1790,advanced
1153,1159,white,300+0,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 Re1 Bc5,10,41.79,C50,Italian Game: Anti-Fried Liver Defense,6,1156,novice
1797,1799,black,600+4,d4 d5 c4 c6 Nc3 Nf6 Bf4 dxc4 a4 Bf5,10,,D10,Slav Defense,5,1798,advanced
1697,1198,white,60+0,e4 d6 d4 e5 dxe5 dxe5 Qxd8+ Kxd8 Nc3 Nf6,10,,B07,King's Pawn Game: Maróczy Defense,4,1447,intermediate
2037,1830,white,60+0,c4 Nf6 Nc3 e6 g3 d5 Bg2 c6 Qa4 Bd7,10,,A17,"English Opening: Anglo-Indian Defense, Hedgehog System",4,1933,expert
1607,1066,black,720+0,e4 e5 Nf3 Nc6 Bc4 Qe7 c3 Nf6 d3 Na5,10,,C50,Italian Game,5,1336,intermediate
1979,1897,white,30+0,e4 c5 d3 Nc6 c3 d5 e5 d4 f4 f6,10,,B20,Sicilian Defense,2,1938,expert
1919,1816,white,60+0,Nf3 Nf6 e3 e5 Bc4 e4 Ng1 c6 a3 d5,10,,A05,Zukertort Opening: Quiet System,3,1867,advanced
1676,1816,white,300+0,e4 b6 Nf3 Bb7 c3 Bxe4 d3 Bb7 Nbd2 e6,10,,B00,Owen Defense,2,1746,advanced
1745,1585,white,300+8,e4 c5 Bc4 e6 Nc3 Nc6 Nf3 Nd4 O-O b6,10,,B20,Sicilian Defense: Bowdler Attack,3,1665,advanced
1453,1698,black,180+0,g3 c5 Bg2 Nc6 b3 e6 Bb2 Nf6 e4 g6,10,,A00,Hungarian Opening: Sicilian Invitation,2,1575,intermediate
2211,2159,white,180+0,d4 g6 Nc3 Bg7 e4 c5 Be3 cxd4 Bxd4 Nf6,10,,A40,Queen's Pawn Game: Modern Defense,2,2185,expert
2095,2128,black,180+0,d4 e6 c4 b6 Nc3 Nf6 e4 Bb4 Qc2 Bxc3+,10,,A40,English Defense,4,2111,expert
1096,1733,black,300+0,e4 c6 Nf3 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Bg4,10,7826.35,B10,Caro-Kann Defense: Endgame Variation,9,1414,intermediate
1945,1964,white,180+0,e4 e6 d4 d5 exd5 Qxd5 Nf3 c5 Nc3 Qc6,10,,C01,French Defense: Exchange Variation,5,1954,expert
1876,1918,black,180+0,d4 e6 Bf4 Nf6 e3 Be7 Nf3 O-O Nbd2 b6,10,,A40,Horwitz Defense,2,1897,advanced
1439,1720,white,300+3,e4 e6 d4 d5 exd5 exd5 Be3 Bd6 Nf3 Nf6,10,2478.71,C01,French Defense: Exchange Variation,5,1579,intermediate
1682,1901,black,180+0,e3 e5 h3 d5 a3 c5 Bb5+ Bd7 Bxd7+ Qxd7,10,,A00,Van't Kruijs Opening,1,1791,advanced
1338,1207,black,180+0,e4 e5 Nf3 Nf6 Nc3 Bb4 d3 Nc6 Bd2 O-O,10,,C42,Petrov's Defense: Three Knights Game,5,1272,novice
1826,1879,black,120+0,e3 e5 d3 d5 h3 Nc6 g3 Be6 Bg2 Qd7,10,,A00,Van't Kruijs Opening,1,1852,advanced
979,1037,white,180+0,e3 d5 f3 e6 Ne2 Bd6 g4 Nf6 Bg2 O-O,10,,A00,Van't Kruijs Opening,1,1008,novice
981,820,white,300+0,e4 e6 Nf3 c6 Bb5 a6 Bc4 b5 Bb3 Nf6,10,,C00,French Defense: Knight Variation,3,900,beginner
1938,1758,black,30+0,g3 d5 f4 Nf6 Nh3 Nc6 Nf2 e5 Bg2 e4,10,,A00,Hungarian Opening,1,1848,advanced
1630,1631,black,300+0,e4 d5 e5 Bf5 d4 e6 Be3 h6 Bd3 Bh7,10,,B01,Scandinavian Defense,2,1630,advanced
1562,1579,black,300+0,e4 f5 exf5 Nf6 Bc4 b6 c3 Bb7 Nf3 d5,10,,B00,Duras Gambit,2,1570,intermediate
1584,1599,black,30+0,e3 c5 f3 d6 d3 e6 e4 Nf6 d4 cxd4,10,,A00,Van't Kruijs Opening,1,1591,intermediate
1855,1889,white,540+3,d4 c5 e3 Nf6 c4 cxd4 exd4 d5 Nc3 Qa5,10,,A43,Benoni Defense: Old Benoni,2,1872,advanced
1914,1843,white,30+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 d6,10,,B32,Sicilian Defense: Open,7,1878,advanced
1826,1726,black,180+0,e4 e5 Bc4 Nf6 Qe2 c6 c3 Qc7 d3 d5,10,,C24,Bishop's Opening: Berlin Defense,4,1776,advanced
2067,2637,black,30+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 c6 Nf3 Qc7,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2352,master
2200,2514,white,30+0,Nf3 g5 Nxg5 e5 d4 e4 Nxe4 d5 Ng3 Nf6,10,,A04,Zukertort Opening: Herrstrom Gambit,2,2357,master
1670,1774,black,30+0,d4 d5 c4 c6 Nc3 Nf6 e3 g6 Nf3 Bg7,10,,D10,Slav Defense,5,1722,advanced
1941,2097,draw,30+0,e4 g6 Bc4 Bg7 Qf3 e6 Qd3 Nc6 Qf3 Ne5,10,,B06,Modern Defense,2,2019,expert
1914,1792,black,480+5,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6,10,,B15,Caro-Kann Defense,6,1853,advanced
1626,2049,black,30+0,d4 c5 c4 e6 dxc5 Bxc5 b4 Bxb4+ Bd2 Qb6,10,,A43,Benoni Defense: Old Benoni,2,1837,advanced
2150,1965,white,60+0,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ Qxf6,10,,C10,French Defense: Rubinstein Variation,6,2057,expert
1705,1633,white,60+0,d4 d5 f4 Nc6 e3 Nf6 Bd3 Ne4 Nf3 Bf5,10,7443.6,D00,Queen's Pawn Game: Mason Attack,3,1669,advanced
2048,1984,white,180+2,d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 d6,10,,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",5,2016,expert
1724,1564,black,30+0,e3 b6 h4 Bb7 Nh3 Bxg2 Rg1 Bxf1 Qf3 g6,10,,A00,Van't Kruijs Opening,1,1644,advanced
1500,1467,white,900+0,e4 c5 Nf3 d6 Bc4 Nc6 d4 cxd4 Nxd4 Nxd4,10,,B50,Sicilian Defense: Modern Variations,4,1483,intermediate
1472,2122,black,180+0,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Nf3 Bg4,10,,B01,Scandinavian Defense: Modern Variation,4,1797,advanced
2126,2110,white,180+2,e4 c5 d4 cxd4 c3 Nf6 e5 Nd5 Qxd4 e6,10,,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation",6,2118,expert
2035,1829,black,180+0,e4 Nf6 e5 Nd5 Bc4 Nb6 Bb3 e6 Ne2 d6,10,,B02,Alekhine Defense: Normal Variation,4,1932,expert
1618,2142,black,180+0,e4 d5 exd5 Nf6 d4 Nxd5 h3 Bf5 c3 e6,10,,B01,Scandinavian Defense: Marshall Variation,6,1880,advanced
1938,1946,black,180+0,e3 c5 Nf3 Nc6 g3 Nf6 Bg2 d5 O-O Bg4,10,,A00,Van't Kruijs Opening,1,1942,expert
1669,1700,black,180+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O,10,,E90,"King's Indian Defense: Normal Variation, Rare Defenses",9,1684,advanced
1723,1514,white,60+0,e4 d6 d4 Bd7 Nc3 Nc6 f4 e5 Nf3 exf4,10,135.62,B00,Pirc Defense,3,1618,advanced
2112,2233,black,180+0,d4 Nf6 c4 c5 d5 b5 cxb5 a6 b6 g6,10,,A57,Benko Gambit Accepted: Pawn Return Variation,9,2172,expert
1666,1817,black,900+5,c4 d5 cxd5 Qxd5 Nc3 Qd8 g3 Nf6 Bg2 e5,10,,A10,English Opening: Anglo-Scandinavian Defense,2,1741,advanced
1660,2054,black,300+5,e4 g6 Nf3 Bg7 d4 b6 Bc4 Bb7 Ng5 e6,10,,B06,Modern Defense,2,1857,advanced
1556,1798,black,30+0,d3 d5 e4 dxe4 Nc3 exd3 Bxd3 Nf6 Nf3 e6,10,,A00,Mieses Opening,1,1677,advanced
1711,1602,black,600+0,e3 e5 b3 Nc6 Bb2 Nf6 Nf3 d6 a3 Bg4,10,,A00,Van't Kruijs Opening,1,1656,advanced
1195,1218,white,1080+3,d4 Nc6 e3 e5 c4 exd4 exd4 Nf6 d5 Ne5,10,,A40,Mikenas Defense,2,1206,novice
1585,1567,white,600+0,d3 Nf6 Nf3 h6 Nc3 g6 h3 Bg7 a3 O-O,10,,A00,Mieses Opening,1,1576,intermediate
1387,1404,black,300+0,e4 c5 Nf3 g6 c3 Bg7 d4 d6 dxc5 Nc6,10,,B27,Sicilian Defense: Hyperaccelerated Dragon,4,1395,intermediate
1441,1209,white,600+0,e4 d5 e5 e6 Nh3 c5 c4 b6 cxd5 exd5,10,,B01,Scandinavian Defense,2,1325,intermediate
1544,1615,white,300+0,e4 e5 Nf3 d6 h3 g6 d4 Bg7 dxe5 Ne7,10,,C41,Philidor Defense,4,1579,intermediate
1837,2035,draw,600+0,d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Bg4,10,,D08,"Queen's Gambit Declined: Albin Countergambit, Normal Line",7,1936,expert
1643,1629,white,600+0,e4 e5 Qh5 Qf6 Nf3 d6 Bc4 g6 Qg5 Nd7,10,,C20,King's Pawn Game: Wayward Queen Attack,3,1636,advanced
1524,1787,draw,600+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Bf5 Qf3 e6,10,,B01,Scandinavian Defense: Valencian Variation,6,1655,advanced
1602,1688,black,120+0,Nf3 c5 g3 d5 Bg2 e6 O-O Bd7 c4 Bc6,10,,A04,Zukertort Opening: Sicilian Invitation,2,1645,advanced
1541,1637,white,120+1,g3 c6 Bg2 d5 d3 e6 e4 g6 f4 Bg7,10,,A00,Hungarian Opening,1,1589,intermediate
1987,1906,white,600+0,d4 d5 e3 f5 Bd3 Nf6 f4 e6 Nf3 Bd6,10,1508.76,D00,Queen's Pawn Game,3,1946,expert
1626,1565,white,420+0,e4 e5 Nf3 d6 c3 c6 d4 Qc7 Bd3 h6,10,,C41,Philidor Defense,4,1595,intermediate
1082,1341,black,300+0,e4 e5 Qf3 d6 b3 Nf6 h3 g6 g4 Bg7,10,,C20,King's Pawn Game: Napoleon Attack,3,1211,novice
1623,1614,black,180+0,d4 d5 e3 Nf6 c4 dxc4 Bxc4 e6 Nf3 g6,10,,D00,Queen's Pawn Game,4,1618,advanced
1778,1831,black,180+0,d4 a5 e4 a4 Bd3 e6 f4 b6 Nf3 Bb7,10,,A40,Queen's Pawn Game,1,1804,advanced
2105,1185,white,600+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Qf6 Nxc6 dxc6,10,,C45,Scotch Game,7,1645,advanced
2161,2247,black,600+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Bb5 Qa5,10,1473.9,C02,French Defense: Advance Variation,8,2204,master
1915,2135,black,180+0,d4 d5 c4 Nc6 Nf3 Bg4 Qb3 Bxf3 exf3 Nxd4,10,,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line",6,2025,expert
1617,1632,black,300+0,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Qxd4 Bd7,10,,C62,Ruy Lopez: Steinitz Defense,7,1624,advanced
1677,1773,white,180+0,e4 c5 Nc3 d6 g3 e5 Bg2 Nc6 Nge2 f5,10,,B23,Sicilian Defense: Closed,3,1725,advanced
1391,1593,black,300+5,e4 c5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nc3 Bb7,10,,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,1492,intermediate
1757,1528,draw,660+0,e4 Nc6 d4 e6 Nf3 d6 Be3 Nf6 Nc3 d5,10,,B00,Nimzowitsch Defense,3,1642,advanced
1721,1664,white,300+0,d4 Nf6 Nf3 e6 e3 b6 Bd3 Bb7 c3 g6,10,,A46,Yusupov-Rubinstein System,5,1692,advanced
1320,1839,black,10800+0,e3 e5 Nf3 e4 Nd4 c5 Nb3 d5 d3 Bf5,10,4535.66,A00,Van't Kruijs Opening,1,1579,intermediate
1519,1393,white,300+0,e4 Nf6 e5 Nd5 d4 d6 Bc4 Nb6 Bxf7+ Kxf7,10,,B03,Alekhine Defense: Balogh Variation,7,1456,intermediate
1971,1359,white,900+5,e4 c6 Nf3 e6 Nc3 d5 e5 Bc5 d4 Bb4,10,3568.48,B10,Caro-Kann Defense,2,1665,advanced
1223,1815,black,720+5,c3 Nf6 e3 d5 b4 e5 Na3 Be7 Qe2 O-O,10,,A00,Saragossa Opening,1,1519,intermediate
1641,1652,black,120+0,d4 Nf6 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 c5,10,,E24,Nimzo-Indian Defense: Sämisch Variation,7,1646,advanced
1722,1696,black,300+0,d4 e6 e4 d5 Bd3 dxe4 Bxe4 Nf6 Nc3 Bb4,10,51.54,A40,Horwitz Defense,2,1709,advanced
1604,1833,black,480+0,e4 e5 f4 Qh4+ g3 Qe7 fxe5 Qxe5 Qf3 Nf6,10,,C30,King's Gambit Declined: Keene Defense,6,1718,advanced
1937,2109,black,60+0,d4 d6 c4 Nf6 Nc3 g6 e4 Bg7 f4 O-O,10,,A41,Old Indian Defense,3,2023,expert
1459,1487,white,600+10,e4 e5 Nf3 Nc6 a3 Nf6 Nc3 Be7 Ng5 h6,10,,C44,King's Knight Opening: Normal Variation,4,1473,intermediate
2013,1952,white,30+0,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Nc6 Nb3 Bg7,10,,B27,Sicilian Defense: Hyperaccelerated Dragon,5,1982,expert
1910,1653,white,30+0,Nf3 Nf6 g3 g6 Bg2 Bg7 c3 O-O d4 c6,10,,A05,King's Indian Attack: Symmetrical Defense,4,1781,advanced
1904,2163,white,30+0,e4 d5 d4 dxe4 Bc4 e5 f3 Nf6 fxe4 exd4,10,,B01,Scandinavian Defense,2,2033,expert
1976,1924,black,30+0,g3 c5 Bg2 d6 c3 Nc6 d4 e5 dxc5 d5,10,,A00,Hungarian Opening: Sicilian Invitation,2,1950,expert
1088,1015,black,900+15,g3 e5 b3 d5 Bb2 Nc6 f4 Nf6 Bg2 Qd6,10,,A00,Hungarian Opening,1,1051,novice
1741,1947,black,30+0,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 g6,10,,A43,Benoni Defense: Old Benoni,2,1844,advanced
1264,1199,black,900+15,e4 Nc6 Nf3 e5 Bb5 a6 Ba4 Nge7 h3 h5,10,,B00,Nimzowitsch Defense: Declined Variation,3,1231,novice
1560,1767,black,900+15,e4 e5 d4 exd4 Qxd4 Nc6 Qc3 Bb4 Nf3 Nf6,10,,C22,Center Game: Normal Variation,6,1663,advanced
1687,1689,black,300+0,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O a6 Bxc6 dxc6,10,3775.52,C65,Ruy Lopez: Berlin Defense,7,1688,advanced
1932,1934,black,300+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Nf3 a6,10,,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation",10,1933,expert
1797,1971,black,180+5,e4 g6 d4 Bg7 Nf3 d6 h3 Nf6 Nc3 c6,10,,B06,Modern Defense,4,1884,advanced
1866,1765,draw,300+8,d4 d5 Bf4 Nf6 Nf3 h6 e3 Nh5 Bg3 Nxg3,10,,D00,Queen's Pawn Game: Accelerated London System,3,1815,advanced
1674,1524,white,600+0,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 Nc3 Bb4,10,,C50,Italian Game: Anti-Fried Liver Defense,6,1599,intermediate
1431,1411,white,300+0,c4 b6 e3 Bb7 Be2 g6 Nf3 Bg7 Nc3 d6,10,,A10,English Opening,1,1421,intermediate
1790,1703,white,60+0,e4 e5 f4 d6 Nf3 c5 d3 Nc6 Nc3 exf4,10,,C30,King's Gambit,3,1746,advanced
1716,1731,white,60+0,e4 e5 d4 Nc6 d5 Nce7 Nc3 Ng6 h4 Bc5,10,,C20,Center Game,3,1723,advanced
1782,1818,black,240+0,d4 Nf6 Nc3 d6 e4 Nbd7 Bg5 e5 d5 Be7,10,,A45,Indian Defense,2,1800,advanced
1416,1435,black,600+0,d4 e6 Nf3 d5 e3 Nf6 Bd3 Ng4 Nbd2 Nc6,10,,A40,Horwitz Defense,2,1425,intermediate
1719,1756,white,420+0,e4 e5 Nf3 f5 d3 d6 g3 Nf6 Bg2 Be7,10,,C40,Latvian Gambit,4,1737,advanced
1851,1853,black,180+0,e4 Nf6 e5 Nd5 c4 Nb6 d4 Nc6 Nf3 d6,10,,B02,Alekhine Defense: Two Pawns Attack,5,1852,advanced
1525,1586,black,180+0,d4 d6 c3 e6 Nf3 Nf6 Bg5 Be7 Nbd2 Nfd7,10,,A41,Queen's Pawn Game,2,1555,intermediate
1775,1718,black,120+0,d4 g6 c4 Bg7 Nc3 d6 e4 c6 f4 h5,10,,A42,Modern Defense: Averbakh System,7,1746,advanced
1472,1447,white,420+0,e4 e6 d4 d6 Nf3 a6 Nc3 h6 Be3 g6,10,,C00,French Defense: Normal Variation,3,1459,intermediate
1952,2093,white,180+5,c4 Nf6 g3 g6 Bg2 Bg7 e3 O-O Ne2 c6,10,,A15,English Opening: Anglo-Indian Defense,2,2022,expert
1739,1947,black,300+3,e4 e5 f4 d5 exd5 Qxd5 fxe5 Qxe5+ Qe2 Nc6,10,28.15,C31,King's Gambit Declined: Falkbeer Countergambit Accepted,5,1843,advanced
1947,1826,white,600+0,e4 d5 e5 Bf5 d4 b6 h3 h6 Be3 e6,10,46.75,B01,Scandinavian Defense,2,1886,advanced
1451,1624,white,900+0,e4 e5 Nf3 Qe7 Bc4 h6 c3 d6 Qb3 Be6,10,,C40,Gunderam Defense,4,1537,intermediate
1125,1009,black,300+3,f4 f5 e3 e6 g3 d5 Bb5+ c6 Ba4 b5,10,13890.28,A02,Bird Opening,1,1067,novice
1654,1669,black,300+5,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Nxe4 Nxe4 d5,10,,C47,Four Knights Game,6,1661,advanced
1531,1786,black,120+10,e4 c5 Nf3 d6 Be2 Nc6 O-O Nf6 Nc3 e6,10,,B50,Sicilian Defense: Modern Variations,4,1658,advanced
